label	[a1,a2,a3,a4,a6]	ord_p(N) for p in [2,3,11]
836352.by1	[0,0,0,-16632,836352]	8 3 2
836352.bz1	[0,0,0,-55902,-5153632]	8 3 2
836352.ca1	[0,0,0,-26136,2299968]	8 3 2
836352.cb1	[0,0,0,-726,-10648]	8 3 2
836352.cc1	[0,0,0,-287496,-25299648]	8 3 2
836352.cd1	[0,0,0,-66,88]	8 3 2
836352.ce1	[0,0,0,-2376,-19008]	8 3 2
836352.cf1	[0,0,0,-7986,117128]	8 3 2
836352.cg1	[0,0,0,2904,170368]	8 3 2
836352.ch1	[0,0,0,6534,-574992]	8 3 2
836352.ci1	[0,0,0,2904,-596288]	8 3 2
836352.cj1	[0,0,0,2904,596288]	8 3 2
836352.ck1	[0,0,0,6534,-2012472]	8 3 2
836352.cl1	[0,0,0,6534,2012472]	8 3 2
836352.cm1	[0,0,0,2904,-170368]	8 3 2
836352.cn1	[0,0,0,6534,574992]	8 3 2
836352.co1	[0,0,0,-66,-88]	8 3 2
836352.cp1	[0,0,0,-287496,25299648]	8 3 2
836352.cq1	[0,0,0,-7986,-117128]	8 3 2
836352.cr1	[0,0,0,-2376,19008]	8 3 2
836352.cs1	[0,0,0,-26136,-2299968]	8 3 2
836352.ct1	[0,0,0,-726,10648]	8 3 2
940896.a1	[0,0,0,-297,1980]	5 5 2
940896.b1	[0,0,0,-35937,2635380]	5 5 2
940896.c1	[0,0,0,-85386312,-303690649680]	5 5 2
940896.d1	[0,0,0,-705672,-228167280]	5 5 2
940896.e1	[0,0,0,-8712,319440]	5 5 2
940896.f1	[0,0,0,-85386312,303690649680]	5 5 2
940896.g1	[0,0,0,-705672,228167280]	5 5 2
940896.h1	[0,0,0,-8712,-319440]	5 5 2
940896.i1	[0,0,0,-297,-1980]	5 5 2
940896.j1	[0,0,0,-35937,-2635380]	5 5 2
940896.k1	[0,0,0,-99,-726]	5 5 2
940896.l1	[0,0,0,-11979,-966306]	5 5 2
940896.m1	[0,0,0,-99,726]	5 5 2
940896.n1	[0,0,0,-11979,966306]	5 5 2
940896.o1	[0,0,0,-107811,-11859210]	5 5 2
940896.p1	[0,0,0,-891,-8910]	5 5 2
940896.q1	[0,0,0,-64251,6269010]	5 5 2
940896.r1	[0,0,0,-9801,-2922876]	5 5 2
940896.s1	[0,0,0,-9801,431244]	5 5 2
940896.t1	[0,0,0,235224,-36224496]	5 5 2
940896.u1	[0,0,0,235224,36224496]	5 5 2
940896.v1	[0,0,0,-9801,2922876]	5 5 2
940896.w1	[0,0,0,-9801,-431244]	5 5 2
940896.x1	[0,0,0,-64251,-6269010]	5 5 2
940896.y1	[0,0,0,-107811,11859210]	5 5 2
940896.z1	[0,0,0,-891,8910]	5 5 2
940896.ba1	[0,0,0,-5910003,-5530057434]	5 5 2
940896.bb1	[0,0,0,-29403,2803086]	5 5 2
940896.bc1	[0,0,0,-29403,-646866]	5 5 2
940896.bd1	[0,0,0,-29403,1924626]	5 5 2
940896.be1	[0,0,0,-29403,646866]	5 5 2
940896.bf1	[0,0,0,-29403,-1924626]	5 5 2
940896.bg1	[0,0,0,-29403,-2803086]	5 5 2
940896.bh1	[0,0,0,-5910003,5530057434]	5 5 2
940896.bi1	[0,0,0,-656667,204816942]	5 5 2
940896.bj1	[0,0,0,-3267,-103818]	5 5 2
940896.bk1	[0,0,0,-3267,23958]	5 5 2
940896.bl1	[0,0,0,-264627,-51964902]	5 5 2
940896.bm1	[0,0,0,-3267,-23958]	5 5 2
940896.bn1	[0,0,0,-264627,51964902]	5 5 2
940896.bo1	[0,0,0,-3267,103818]	5 5 2
940896.bp1	[0,0,0,-656667,-204816942]	5 5 2
940896.bq1	[0,0,0,-11979,439230]	5 5 2
940896.br1	[0,0,0,-99,330]	5 5 2
940896.bs1	[0,0,0,-578259,-169263270]	5 5 2
940896.bt1	[0,0,0,-1089,-15972]	5 5 2
940896.bu1	[0,0,0,-88209,78917652]	5 5 2
940896.bv1	[0,0,0,26136,1341648]	5 5 2
940896.bw1	[0,0,0,26136,-1341648]	5 5 2
940896.bx1	[0,0,0,-1089,15972]	5 5 2
940896.by1	[0,0,0,-88209,-78917652]	5 5 2
940896.bz1	[0,0,0,-578259,169263270]	5 5 2
940896.ca1	[0,0,0,-11979,-439230]	5 5 2
940896.cb1	[0,0,0,-99,-330]	5 5 2
940896.cc1	[0,0,0,-891,19602]	5 5 2
940896.cd1	[0,0,0,-107811,26090262]	5 5 2
940896.ce1	[0,0,0,-891,-19602]	5 5 2
940896.cf1	[0,0,0,-107811,-26090262]	5 5 2
940896.cg1	[0,0,0,-2673,-53460]	5 5 2
940896.ch1	[0,0,0,-323433,-71155260]	5 5 2
940896.ci1	[0,0,0,-9487368,11247801840]	5 5 2
940896.cj1	[0,0,0,-78408,8450640]	5 5 2
940896.ck1	[0,0,0,-78408,-8624880]	5 5 2
940896.cl1	[0,0,0,-9487368,-11247801840]	5 5 2
940896.cm1	[0,0,0,-78408,-8450640]	5 5 2
940896.cn1	[0,0,0,-78408,8624880]	5 5 2
940896.co1	[0,0,0,-2673,53460]	5 5 2
940896.cp1	[0,0,0,-323433,71155260]	5 5 2
1254528.a1	[0,0,0,26136,21849696]	7 4 2
1254528.b1	[0,0,0,726,-101156]	7 4 2
1254528.c1	[0,0,0,26136,-1149984]	7 4 2
1254528.d1	[0,0,0,726,5324]	7 4 2
1254528.e1	[0,0,0,26136,1149984]	7 4 2
1254528.f1	[0,0,0,726,-5324]	7 4 2
1254528.g1	[0,0,0,26136,-21849696]	7 4 2
1254528.h1	[0,0,0,726,101156]	7 4 2
1254528.i1	[0,0,0,-287496,63249120]	7 4 2
1254528.j1	[0,0,0,-66,-220]	7 4 2
1254528.k1	[0,0,0,-9801,-646866]	7 4 2
1254528.l1	[0,0,0,-4356,191664]	7 4 2
1254528.m1	[0,0,0,-2376,47520]	7 4 2
1254528.n1	[0,0,0,-7986,-292820]	7 4 2
1254528.o1	[0,0,0,-66,220]	7 4 2
1254528.p1	[0,0,0,-287496,-63249120]	7 4 2
1254528.q1	[0,0,0,-9801,646866]	7 4 2
1254528.r1	[0,0,0,-4356,-191664]	7 4 2
1254528.s1	[0,0,0,-7986,292820]	7 4 2
1254528.t1	[0,0,0,-2376,-47520]	7 4 2
1254528.u1	[0,0,0,-2178,47916]	7 4 2
1254528.v1	[0,0,0,-78408,-10349856]	7 4 2
1254528.w1	[0,0,0,-2227368,1674419296]	7 4 2
1254528.x1	[0,0,0,-132858,18639324]	7 4 2
1254528.y1	[0,0,0,-4782888,-4026093984]	7 4 2
1254528.z1	[0,0,0,-5011578,-5651165124]	7 4 2
1254528.ba1	[0,0,0,-2227368,-1674419296]	7 4 2
1254528.bb1	[0,0,0,-132858,-18639324]	7 4 2
1254528.bc1	[0,0,0,-4782888,4026093984]	7 4 2
1254528.bd1	[0,0,0,-5011578,5651165124]	7 4 2
1254528.be1	[0,0,0,-2178,-47916]	7 4 2
1254528.bf1	[0,0,0,-78408,10349856]	7 4 2
1254528.bg1	[0,0,0,-5445,-154638]	7 4 2
1254528.bh1	[0,0,0,-23718420,44457806448]	7 4 2
1254528.bi1	[0,0,0,-49005,4175226]	7 4 2
1254528.bj1	[0,0,0,-2635380,-1646585424]	7 4 2
1254528.bk1	[0,0,0,-5929605,5557225806]	7 4 2
1254528.bl1	[0,0,0,-21780,-1237104]	7 4 2
1254528.bm1	[0,0,0,-658845,-205823178]	7 4 2
1254528.bn1	[0,0,0,-196020,33401808]	7 4 2
1254528.bo1	[0,0,0,-19965,1083434]	7 4 2
1254528.bp1	[0,0,0,-5940,-175824]	7 4 2
1254528.bq1	[0,0,0,-179685,-29252718]	7 4 2
1254528.br1	[0,0,0,-660,6512]	7 4 2
1254528.bs1	[0,0,0,-1485,-21978]	7 4 2
1254528.bt1	[0,0,0,-79860,8667472]	7 4 2
1254528.bu1	[0,0,0,-165,814]	7 4 2
1254528.bv1	[0,0,0,-718740,-234021744]	7 4 2
1254528.bw1	[0,0,0,-49005,4528062]	7 4 2
1254528.bx1	[0,0,0,-49005,-4528062]	7 4 2
1254528.by1	[0,0,0,-5445,-167706]	7 4 2
1254528.bz1	[0,0,0,-5445,167706]	7 4 2
1254528.ca1	[0,0,0,-196020,-36224496]	7 4 2
1254528.cb1	[0,0,0,-196020,36224496]	7 4 2
1254528.cc1	[0,0,0,-21780,1341648]	7 4 2
1254528.cd1	[0,0,0,-21780,-1341648]	7 4 2
1254528.ce1	[0,0,0,-5940,175824]	7 4 2
1254528.cf1	[0,0,0,-19965,-1083434]	7 4 2
1254528.cg1	[0,0,0,-660,-6512]	7 4 2
1254528.ch1	[0,0,0,-179685,29252718]	7 4 2
1254528.ci1	[0,0,0,-79860,-8667472]	7 4 2
1254528.cj1	[0,0,0,-1485,21978]	7 4 2
1254528.ck1	[0,0,0,-718740,234021744]	7 4 2
1254528.cl1	[0,0,0,-165,-814]	7 4 2
1254528.cm1	[0,0,0,-23718420,-44457806448]	7 4 2
1254528.cn1	[0,0,0,-5445,154638]	7 4 2
1254528.co1	[0,0,0,-2635380,1646585424]	7 4 2
1254528.cp1	[0,0,0,-49005,-4175226]	7 4 2
1254528.cq1	[0,0,0,-21780,1237104]	7 4 2
1254528.cr1	[0,0,0,-5929605,-5557225806]	7 4 2
1254528.cs1	[0,0,0,-196020,-33401808]	7 4 2
1254528.ct1	[0,0,0,-658845,205823178]	7 4 2
1254528.cu1	[0,0,0,-19602,-1293732]	7 4 2
1254528.cv1	[0,0,0,-8712,383328]	7 4 2
1254528.cw1	[0,0,0,-20046312,-45209320992]	7 4 2
1254528.cx1	[0,0,0,-1195722,-503261748]	7 4 2
1254528.cy1	[0,0,0,-531432,149114592]	7 4 2
1254528.cz1	[0,0,0,-556842,209302412]	7 4 2
1254528.da1	[0,0,0,-20046312,45209320992]	7 4 2
1254528.db1	[0,0,0,-1195722,503261748]	7 4 2
1254528.dc1	[0,0,0,-531432,-149114592]	7 4 2
1254528.dd1	[0,0,0,-556842,-209302412]	7 4 2
1254528.de1	[0,0,0,-19602,1293732]	7 4 2
1254528.df1	[0,0,0,-8712,-383328]	7 4 2
1254528.dg1	[0,0,0,-31944,-2342560]	7 4 2
1254528.dh1	[0,0,0,-594,5940]	7 4 2
1254528.di1	[0,0,0,-1089,23958]	7 4 2
1254528.dj1	[0,0,0,-39204,-5174928]	7 4 2
1254528.dk1	[0,0,0,-264,-1760]	7 4 2
1254528.dl1	[0,0,0,-71874,7906140]	7 4 2
1254528.dm1	[0,0,0,-594,-5940]	7 4 2
1254528.dn1	[0,0,0,-31944,2342560]	7 4 2
1254528.do1	[0,0,0,-1089,-23958]	7 4 2
1254528.dp1	[0,0,0,-39204,5174928]	7 4 2
1254528.dq1	[0,0,0,-71874,-7906140]	7 4 2
1254528.dr1	[0,0,0,-264,1760]	7 4 2
1254528.ds1	[0,0,0,2904,-809248]	7 4 2
1254528.dt1	[0,0,0,6534,2731212]	7 4 2
1254528.du1	[0,0,0,2904,42592]	7 4 2
1254528.dv1	[0,0,0,6534,-143748]	7 4 2
1254528.dw1	[0,0,0,2904,-42592]	7 4 2
1254528.dx1	[0,0,0,6534,143748]	7 4 2
1254528.dy1	[0,0,0,2904,809248]	7 4 2
1254528.dz1	[0,0,0,6534,-2731212]	7 4 2
1881792.a1	[0,0,0,-127334592,-555356023200]	6 5 2
1881792.b1	[0,0,0,-117612,-25874640]	6 5 2
1881792.c1	[0,0,0,-1293732,-569242080]	6 5 2
1881792.d1	[0,0,0,78408,4312440]	6 5 2
1881792.e1	[0,0,0,-11552112,-15112706400]	6 5 2
1881792.f1	[0,0,0,-10692,-427680]	6 5 2
1881792.g1	[0,0,0,-117612,12937320]	6 5 2
1881792.h1	[0,0,0,-3449952,2466715680]	6 5 2
1881792.i1	[0,0,0,-19602,-1078110]	6 5 2
1881792.j1	[0,0,0,-19602,1056330]	6 5 2
1881792.k1	[0,0,0,-2371842,1405975230]	6 5 2
1881792.l1	[0,0,0,-14427072,21092144040]	6 5 2
1881792.m1	[0,0,0,-28512,1853280]	6 5 2
1881792.n1	[0,0,0,-3449952,-2466715680]	6 5 2
1881792.o1	[0,0,0,-19602,1078110]	6 5 2
1881792.p1	[0,0,0,-19602,-1056330]	6 5 2
1881792.q1	[0,0,0,-2371842,-1405975230]	6 5 2
1881792.r1	[0,0,0,-14427072,-21092144040]	6 5 2
1881792.s1	[0,0,0,-28512,-1853280]	6 5 2
1881792.t1	[0,0,0,-117612,-12937320]	6 5 2
1881792.u1	[0,0,0,-117612,25874640]	6 5 2
1881792.v1	[0,0,0,-1293732,569242080]	6 5 2
1881792.w1	[0,0,0,78408,-4312440]	6 5 2
1881792.x1	[0,0,0,-11552112,15112706400]	6 5 2
1881792.y1	[0,0,0,-10692,427680]	6 5 2
1881792.z1	[0,0,0,-127334592,555356023200]	6 5 2
1881792.ba1	[0,0,0,-1999404,-553717296]	6 5 2
1881792.ba2	[0,0,0,-953964,358603344]	6 5 2
1881792.bb1	[0,0,0,-3564,14256]	6 5 2
1881792.bc1	[0,0,0,-146124,6001776]	6 5 2
1881792.bc2	[0,0,0,-114444,14901744]	6 5 2
1881792.bd1	[0,0,0,-431244,-101773584]	6 5 2
1881792.bd2	[0,0,0,-82764,9135984]	6 5 2
1881792.be1	[0,0,0,-768829644,8205277863024]	6 5 2
1881792.be2	[0,0,0,-9840204,10384547184]	6 5 2
1881792.bf1	[0,0,0,-17681004,7988363856]	6 5 2
1881792.bf2	[0,0,0,-13847724,19834221264]	6 5 2
1881792.bg1	[0,0,0,-431244,18974736]	6 5 2
1881792.bh1	[0,0,0,-431244,208722096]	6 5 2
1881792.bi1	[0,0,0,-3564,156816]	6 5 2
1881792.bj1	[0,0,0,-11408364,-14836518576]	6 5 2
1881792.bj2	[0,0,0,91476,-78390576]	6 5 2
1881792.bk1	[0,0,0,-3567564,2792736144]	6 5 2
1881792.bk2	[0,0,0,265716,-1469424]	6 5 2
1881792.bl1	[0,0,0,-431244,-208722096]	6 5 2
1881792.bm1	[0,0,0,-3564,-156816]	6 5 2
1881792.bn1	[0,0,0,-11408364,14836518576]	6 5 2
1881792.bn2	[0,0,0,91476,78390576]	6 5 2
1881792.bo1	[0,0,0,-3567564,-2792736144]	6 5 2
1881792.bo2	[0,0,0,265716,1469424]	6 5 2
1881792.bp1	[0,0,0,-3564,-14256]	6 5 2
1881792.bq1	[0,0,0,-146124,-6001776]	6 5 2
1881792.bq2	[0,0,0,-114444,-14901744]	6 5 2
1881792.br1	[0,0,0,-431244,101773584]	6 5 2
1881792.br2	[0,0,0,-82764,-9135984]	6 5 2
1881792.bs1	[0,0,0,-768829644,-8205277863024]	6 5 2
1881792.bs2	[0,0,0,-9840204,-10384547184]	6 5 2
1881792.bt1	[0,0,0,-17681004,-7988363856]	6 5 2
1881792.bt2	[0,0,0,-13847724,-19834221264]	6 5 2
1881792.bu1	[0,0,0,-431244,-18974736]	6 5 2
1881792.bv1	[0,0,0,-1999404,553717296]	6 5 2
1881792.bv2	[0,0,0,-953964,-358603344]	6 5 2
1881792.bw1	[0,0,0,823284,-864212976]	6 5 2
1881792.bx1	[0,0,0,823284,1526603760]	6 5 2
1881792.by1	[0,0,0,-396,-2904]	6 5 2
1881792.bz1	[0,0,0,-3881196,-1423105200]	6 5 2
1881792.ca1	[0,0,0,-396,2640]	6 5 2
1881792.cb1	[0,0,0,-352836,80211384]	6 5 2
1881792.cc1	[0,0,0,-47916,3513840]	6 5 2
1881792.cd1	[0,0,0,-32076,-1069200]	6 5 2
1881792.ce1	[0,0,0,-47916,-3865224]	6 5 2
1881792.cf1	[0,0,0,-2313036,-1354106160]	6 5 2
1881792.cg1	[0,0,0,39204,-1724976]	6 5 2
1881792.ch1	[0,0,0,-26136,1629144]	6 5 2
1881792.ci1	[0,0,0,-32076,2209680]	6 5 2
1881792.cj1	[0,0,0,-4356,-31944]	6 5 2
1881792.ck1	[0,0,0,-5797836,-5372661360]	6 5 2
1881792.cl1	[0,0,0,-47916,-4036560]	6 5 2
1881792.cm1	[0,0,0,-3881196,2941084080]	6 5 2
1881792.cn1	[0,0,0,-129726036,568592626536]	6 5 2
1881792.co1	[0,0,0,-156816,-44849376]	6 5 2
1881792.cp1	[0,0,0,-4356,-127776]	6 5 2
1881792.cq1	[0,0,0,-352836,631341216]	6 5 2
1881792.cr1	[0,0,0,-14256,655776]	6 5 2
1881792.cs1	[0,0,0,-3881196,3130831440]	6 5 2
1881792.ct1	[0,0,0,-117311436,-491219946096]	6 5 2
1881792.cu1	[0,0,0,-47916,11947056]	6 5 2
1881792.cv1	[0,0,0,-396,8976]	6 5 2
1881792.cw1	[0,0,0,-32076,2352240]	6 5 2
1881792.cx1	[0,0,0,-1724976,872837856]	6 5 2
1881792.cy1	[0,0,0,-1790316,-921935784]	6 5 2
1881792.cz1	[0,0,0,-1790316,921935784]	6 5 2
1881792.da1	[0,0,0,-47916,-4919376]	6 5 2
1881792.db1	[0,0,0,-47916,4919376]	6 5 2
1881792.dc1	[0,0,0,-156816,-24149664]	6 5 2
1881792.dd1	[0,0,0,-156816,24149664]	6 5 2
1881792.de1	[0,0,0,-396,-3696]	6 5 2
1881792.df1	[0,0,0,-396,3696]	6 5 2
1881792.dg1	[0,0,0,6534,-167706]	6 5 2
1881792.dh1	[0,0,0,6534,167706]	6 5 2
1881792.di1	[0,0,0,-156816,44849376]	6 5 2
1881792.dj1	[0,0,0,-4356,127776]	6 5 2
1881792.dk1	[0,0,0,-352836,-631341216]	6 5 2
1881792.dl1	[0,0,0,-14256,-655776]	6 5 2
1881792.dm1	[0,0,0,-3881196,-3130831440]	6 5 2
1881792.dn1	[0,0,0,-117311436,491219946096]	6 5 2
1881792.do1	[0,0,0,-47916,-11947056]	6 5 2
1881792.dp1	[0,0,0,-396,-8976]	6 5 2
1881792.dq1	[0,0,0,-32076,-2352240]	6 5 2
1881792.dr1	[0,0,0,-1724976,-872837856]	6 5 2
1881792.ds1	[0,0,0,-32076,-2209680]	6 5 2
1881792.dt1	[0,0,0,-4356,31944]	6 5 2
1881792.du1	[0,0,0,-5797836,5372661360]	6 5 2
1881792.dv1	[0,0,0,-47916,4036560]	6 5 2
1881792.dw1	[0,0,0,-3881196,-2941084080]	6 5 2
1881792.dx1	[0,0,0,-129726036,-568592626536]	6 5 2
1881792.dy1	[0,0,0,-2313036,1354106160]	6 5 2
1881792.dz1	[0,0,0,39204,1724976]	6 5 2
1881792.ea1	[0,0,0,-26136,-1629144]	6 5 2
1881792.eb1	[0,0,0,-396,2904]	6 5 2
1881792.ec1	[0,0,0,-3881196,1423105200]	6 5 2
1881792.ed1	[0,0,0,-396,-2640]	6 5 2
1881792.ee1	[0,0,0,-352836,-80211384]	6 5 2
1881792.ef1	[0,0,0,-47916,-3513840]	6 5 2
1881792.eg1	[0,0,0,-32076,1069200]	6 5 2
1881792.eh1	[0,0,0,-47916,3865224]	6 5 2
1881792.ei1	[0,0,0,823284,864212976]	6 5 2
1881792.ej1	[0,0,0,823284,-1526603760]	6 5 2
1881792.ek1	[0,0,0,-2626668,1638535536]	6 5 2
1881792.el1	[0,0,0,-13068,3641616]	6 5 2
1881792.em1	[0,0,0,-13068,-830544]	6 5 2
1881792.en1	[0,0,0,-2626668,1395505584]	6 5 2
1881792.eo1	[0,0,0,-1058508,-415719216]	6 5 2
1881792.ep1	[0,0,0,-1581228,-718931664]	6 5 2
1881792.eq1	[0,0,0,-13068,-540144]	6 5 2
1881792.er1	[0,0,0,-124594668,535273916496]	6 5 2
1881792.es1	[0,0,0,-156306348,736825223376]	6 5 2
1881792.et1	[0,0,0,-13068,191664]	6 5 2
1881792.eu1	[0,0,0,509652,498518064]	6 5 2
1881792.ev1	[0,0,0,-13068,447216]	6 5 2
1881792.ew1	[0,0,0,-13068,-447216]	6 5 2
1881792.ex1	[0,0,0,509652,-498518064]	6 5 2
1881792.ey1	[0,0,0,-2626668,-1395505584]	6 5 2
1881792.ez1	[0,0,0,-1058508,415719216]	6 5 2
1881792.fa1	[0,0,0,-1581228,718931664]	6 5 2
1881792.fb1	[0,0,0,-13068,540144]	6 5 2
1881792.fc1	[0,0,0,-124594668,-535273916496]	6 5 2
1881792.fd1	[0,0,0,-156306348,-736825223376]	6 5 2
1881792.fe1	[0,0,0,-13068,-191664]	6 5 2
1881792.ff1	[0,0,0,-13068,-3641616]	6 5 2
1881792.fg1	[0,0,0,-13068,830544]	6 5 2
1881792.fh1	[0,0,0,-2626668,-1638535536]	6 5 2
1881792.fi1	[0,0,0,0,-3168]	6 5 2
1881792.fi2	[0,0,0,0,85536]	6 5 2
1881792.fj1	[0,0,0,0,-417444192]	6 5 2
1881792.fj2	[0,0,0,0,15460896]	6 5 2
1881792.fk1	[0,0,0,0,-8712]	6 5 2
1881792.fk2	[0,0,0,0,235224]	6 5 2
1881792.fl1	[0,0,0,0,-2371842]	6 5 2
1881792.fl2	[0,0,0,0,87846]	6 5 2
1881792.fm1	[0,0,0,0,-1782]	6 5 2
1881792.fm2	[0,0,0,0,66]	6 5 2
1881792.fn1	[0,0,0,0,-23958]	6 5 2
1881792.fn2	[0,0,0,0,646866]	6 5 2
1881792.fo1	[0,0,0,0,-862488]	6 5 2
1881792.fo2	[0,0,0,0,31944]	6 5 2
1881792.fp1	[0,0,0,0,-11595672]	6 5 2
1881792.fp2	[0,0,0,0,313083144]	6 5 2
1881792.fq1	[0,0,0,0,-4216608]	6 5 2
1881792.fq2	[0,0,0,0,113848416]	6 5 2
1881792.fr1	[0,0,0,0,-313632]	6 5 2
1881792.fr2	[0,0,0,0,11616]	6 5 2
1881792.fs1	[0,0,0,0,-78270786]	6 5 2
1881792.fs2	[0,0,0,0,2898918]	6 5 2
1881792.ft1	[0,0,0,0,-7986]	6 5 2
1881792.ft2	[0,0,0,0,215622]	6 5 2
1881792.fu1	[0,0,0,-588060,-173360088]	6 5 2
1881792.fv1	[0,0,0,-65340,6420744]	6 5 2
1881792.fw1	[0,0,0,0,-1405536]	6 5 2
1881792.fw2	[0,0,0,0,37949472]	6 5 2
1881792.fx1	[0,0,0,0,-28462104]	6 5 2
1881792.fx2	[0,0,0,0,1054152]	6 5 2
1881792.fy1	[0,0,0,0,-2904]	6 5 2
1881792.fy2	[0,0,0,0,78408]	6 5 2
1881792.fz1	[0,0,0,0,-21384]	6 5 2
1881792.fz2	[0,0,0,0,792]	6 5 2
1881792.ga1	[0,0,0,0,-3865224]	6 5 2
1881792.ga2	[0,0,0,0,104361048]	6 5 2
1881792.gb1	[0,0,0,0,-1056]	6 5 2
1881792.gb2	[0,0,0,0,28512]	6 5 2
1881792.gc1	[0,0,0,0,-10349856]	6 5 2
1881792.gc2	[0,0,0,0,383328]	6 5 2
1881792.gd1	[0,0,0,0,-58806]	6 5 2
1881792.gd2	[0,0,0,0,2178]	6 5 2
1881792.ge1	[0,0,0,-196020,-11212344]	6 5 2
1881792.ge2	[0,0,0,-108900,13831752]	6 5 2
1881792.gf1	[0,0,0,-980100,-373457304]	6 5 2
1881792.gf2	[0,0,0,-21780,415272]	6 5 2
1881792.gg1	[0,0,0,0,-2587464]	6 5 2
1881792.gg2	[0,0,0,0,95832]	6 5 2
1881792.gh1	[0,0,0,0,-264]	6 5 2
1881792.gh2	[0,0,0,0,7128]	6 5 2
1881792.gi1	[0,0,0,0,-7115526]	6 5 2
1881792.gi2	[0,0,0,0,263538]	6 5 2
1881792.gj1	[0,0,0,0,-726]	6 5 2
1881792.gj2	[0,0,0,0,19602]	6 5 2
1881792.gk1	[0,0,0,0,-940896]	6 5 2
1881792.gk2	[0,0,0,0,34848]	6 5 2
1881792.gl1	[0,0,0,-152460,-22935792]	6 5 2
1881792.gl2	[0,0,0,196020,-105223536]	6 5 2
1881792.gm1	[0,0,0,-1372140,619266384]	6 5 2
1881792.gm2	[0,0,0,21780,3897168]	6 5 2
1881792.gn1	[0,0,0,0,-127776]	6 5 2
1881792.gn2	[0,0,0,0,3449952]	6 5 2
1881792.go1	[0,0,0,0,-1252332576]	6 5 2
1881792.go2	[0,0,0,0,46382688]	6 5 2
1881792.gp1	[0,0,0,-588060,-177672528]	6 5 2
1881792.gq1	[0,0,0,-65340,6580464]	6 5 2
1881792.gr1	[0,0,0,0,-5346]	6 5 2
1881792.gr2	[0,0,0,0,198]	6 5 2
1881792.gs1	[0,0,0,0,-966306]	6 5 2
1881792.gs2	[0,0,0,0,26090262]	6 5 2
1881792.gt1	[0,0,0,0,-351384]	6 5 2
1881792.gt2	[0,0,0,0,9487368]	6 5 2
1881792.gu1	[0,0,0,0,-7128]	6 5 2
1881792.gu2	[0,0,0,0,264]	6 5 2
1881792.gv1	[0,0,0,0,-95832]	6 5 2
1881792.gv2	[0,0,0,0,2587464]	6 5 2
1881792.gw1	[0,0,0,0,-19602]	6 5 2
1881792.gw2	[0,0,0,0,726]	6 5 2
1881792.gx1	[0,0,0,0,-263538]	6 5 2
1881792.gx2	[0,0,0,0,7115526]	6 5 2
1881792.gy1	[0,0,0,0,-34848]	6 5 2
1881792.gy2	[0,0,0,0,940896]	6 5 2
1881792.gz1	[0,0,0,-152460,22935792]	6 5 2
1881792.gz2	[0,0,0,196020,105223536]	6 5 2
1881792.ha1	[0,0,0,-1372140,-619266384]	6 5 2
1881792.ha2	[0,0,0,21780,-3897168]	6 5 2
1881792.hb1	[0,0,0,0,-46382688]	6 5 2
1881792.hb2	[0,0,0,0,1252332576]	6 5 2
1881792.hc1	[0,0,0,0,-3449952]	6 5 2
1881792.hc2	[0,0,0,0,127776]	6 5 2
1881792.hd1	[0,0,0,-588060,177672528]	6 5 2
1881792.he1	[0,0,0,-65340,-6580464]	6 5 2
1881792.hf1	[0,0,0,0,-26090262]	6 5 2
1881792.hf2	[0,0,0,0,966306]	6 5 2
1881792.hg1	[0,0,0,0,-198]	6 5 2
1881792.hg2	[0,0,0,0,5346]	6 5 2
1881792.hh1	[0,0,0,0,-9487368]	6 5 2
1881792.hh2	[0,0,0,0,351384]	6 5 2
1881792.hi1	[0,0,0,-196020,11212344]	6 5 2
1881792.hi2	[0,0,0,-108900,-13831752]	6 5 2
1881792.hj1	[0,0,0,-980100,373457304]	6 5 2
1881792.hj2	[0,0,0,-21780,-415272]	6 5 2
1881792.hk1	[0,0,0,0,-215622]	6 5 2
1881792.hk2	[0,0,0,0,7986]	6 5 2
1881792.hl1	[0,0,0,0,-2898918]	6 5 2
1881792.hl2	[0,0,0,0,78270786]	6 5 2
1881792.hm1	[0,0,0,-588060,173360088]	6 5 2
1881792.hn1	[0,0,0,-65340,-6420744]	6 5 2
1881792.ho1	[0,0,0,0,-37949472]	6 5 2
1881792.ho2	[0,0,0,0,1405536]	6 5 2
1881792.hp1	[0,0,0,0,-78408]	6 5 2
1881792.hp2	[0,0,0,0,2904]	6 5 2
1881792.hq1	[0,0,0,0,-1054152]	6 5 2
1881792.hq2	[0,0,0,0,28462104]	6 5 2
1881792.hr1	[0,0,0,0,-104361048]	6 5 2
1881792.hr2	[0,0,0,0,3865224]	6 5 2
1881792.hs1	[0,0,0,0,-792]	6 5 2
1881792.hs2	[0,0,0,0,21384]	6 5 2
1881792.ht1	[0,0,0,0,-383328]	6 5 2
1881792.ht2	[0,0,0,0,10349856]	6 5 2
1881792.hu1	[0,0,0,0,-28512]	6 5 2
1881792.hu2	[0,0,0,0,1056]	6 5 2
1881792.hv1	[0,0,0,0,-2178]	6 5 2
1881792.hv2	[0,0,0,0,58806]	6 5 2
1881792.hw1	[0,0,0,0,-15460896]	6 5 2
1881792.hw2	[0,0,0,0,417444192]	6 5 2
1881792.hx1	[0,0,0,0,-85536]	6 5 2
1881792.hx2	[0,0,0,0,3168]	6 5 2
1881792.hy1	[0,0,0,0,-235224]	6 5 2
